Pathway,0,Database
biocarta_y_branching_of_actin_filaments_Main_Pathway,2.12323114592,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_survival),-0.747422346632,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_proliferation),-0.747422346632,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(actin_filament_organization),4.05842435921,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Main_Pathway,4.76710483346,biocarta
biocarta_pelp1_modulation_of_estrogen_receptor_activity_Main_Pathway,-0.529305888553,biocarta
biocarta_pdgf_signaling_Main_Pathway,0.911782992572,biocarta
biocarta_p53_signaling_Main_Pathway,0.166815853755,biocarta
biocarta_p38_mapk_signaling_Main_Pathway,3.4315668998,biocarta
biocarta_oxidative_stress_induced_gene_expression_via_nrf2_Main_Pathway,-0.962757051711,biocarta
biocarta_overview_of_telomerase_rna_component_gene_hterc_transcriptional_regulation_Main_Pathway,-1.02504658763,biocarta
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(removal_of_superoxide_radicals),0.0875066398876,biocarta
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(DNA_fragmentation_during_apoptosis),0.0875066398876,biocarta
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Main_Pathway,0.0875066398876,biocarta
biocarta_nuclear_receptors_coordinate_the_activities_of_chromatin_remodeling_complexes_and_coactivators_to_facilitate_initiation_of_transcription_in_carcinoma_cells_Main_Pathway,0.901194143261,biocarta
biocarta_no2_dependent_il_12_pathway_in_nk_cells_Pathway_(interleukin_12_biosynthetic_process),-0.533912476152,biocarta
biocarta_no2_dependent_il_12_pathway_in_nk_cells_Main_Pathway,0.159764965938,biocarta
biocarta_nitric_oxide_signaling_Main_Pathway,-0.558130223932,biocarta
biocarta_nf_kb_signaling_Pathway_(Pathway_protein_ubiquitination_of_CHUK),0.843403915198,biocarta
biocarta_nf_kb_signaling_Main_Pathway,1.52298261945,biocarta
biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Pathway_(Pathway_protein_ubiquitination_of_CHUK),-1.08688781788,biocarta
biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Main_Pathway,-1.40718157539,biocarta
biocarta_nfat_and_hypertrophy_of_the_heart__Main_Pathway,1.79114319434,biocarta
biocarta_nerve_growth_factor_pathway_ngf__Main_Pathway,-0.868279328594,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(chemotaxis),4.05842435921,biocarta
biocarta_multi_step_regulation_of_transcription_by_pitx2_Main_Pathway,1.8286893863,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(lamellipodium_assembly),2.80797000973,biocarta
biocarta_pkc_catalyzed_phosphorylation_of_inhibitory_phosphoprotein_of_myosin_phosphatase_Main_Pathway,3.63479072727,biocarta
biocarta_regulation_of_spermatogenesis_by_crem_Main_Pathway,-0.506133859393,biocarta
biocarta_regulation_of_pgc_1a_Main_Pathway,1.59811992509,biocarta
biocarta_regulation_of_map_kinase_pathways_through_dual_specificity_phosphatases_Main_Pathway,0.701582984337,biocarta
biocarta_regulation_of_eif_4e_and_p70s6_kinase_Main_Pathway,2.32314572932,biocarta
biocarta_regulation_of_eif2_Main_Pathway,-1.51402973821,biocarta
biocarta_regulation_of_ck1_cdk5_by_type_1_glutamate_receptors_Main_Pathway,-2.68813009762,biocarta
biocarta_regulation_of_bad_phosphorylation_Pathway_(apoptosis),0.356611600262,biocarta
biocarta_rb_tumor_suppressor_checkpoint_signaling_in_response_to_dna_damage_Main_Pathway,1.05351739555,biocarta
biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Pathway_(positive_regulation_of_natural_killer_cell_mediated_cytotoxicity),0.470655492022,biocarta
biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Main_Pathway,0.783774245791,biocarta
biocarta_rac1_cell_motility_signaling_Pathway_(phosphatidic_acid_metabolic_process),3.19108034425,biocarta
biocarta_rac1_cell_motility_signaling_Pathway_(actin_filament_organization),3.06576098175,biocarta
biocarta_rac1_cell_motility_signaling_Pathway_(actin_filament_depolymerization),-0.223512393946,biocarta
biocarta_rac1_cell_motility_signaling_Main_Pathway,3.38892926875,biocarta
biocarta_pten_dependent_cell_cycle_arrest_and_apoptosis_Pathway_(cell_survival),0.654687344882,biocarta
biocarta_pten_dependent_cell_cycle_arrest_and_apoptosis_Pathway_(cell_migration),0.0112049698212,biocarta
biocarta_pten_dependent_cell_cycle_arrest_and_apoptosis_Main_Pathway,0.854105135925,biocarta
biocarta_protein_kinase_a_at_the_centrosome_Main_Pathway,-2.03282144411,biocarta
biocarta_proteasome_complex_Pathway_(Pathway_degradation_of_PSMA1),0.0179026092616,biocarta
biocarta_proteasome_complex_Main_Pathway,0.0179026092616,biocarta
biocarta_prion_Main_Pathway,2.20474267372,biocarta
biocarta_polyadenylation_of_mrna_Main_Pathway,1.00205046155,biocarta
biocarta_pkc_catalyzed_phosphorylation_of_inhibitory_phosphoprotein_of_myosin_phosphatase_Pathway_(secretion),0.633592779108,biocarta
biocarta_phosphorylation_of_mek1_by_cdk5_p35_down_regulates_the_map_kinase_Main_Pathway,0.585665904617,biocarta
biocarta_multiple_antiapoptotic_pathways_from_igf_1r_signaling_lead_to_bad_phosphorylation_Pathway_(cell_growth_and_or_maintenance),0.0501848355246,biocarta
biocarta_multiple_antiapoptotic_pathways_from_igf_1r_signaling_lead_to_bad_phosphorylation_Pathway_(apoptosis),0.0501848355246,biocarta
biocarta_multiple_antiapoptotic_pathways_from_igf_1r_signaling_lead_to_bad_phosphorylation_Main_Pathway,0.574503862585,biocarta
biocarta_inhibition_of_matrix_metalloproteinases_Main_Pathway,1.82781140413,biocarta
biocarta_inhibition_of_cellular_proliferation_by_gleevec_Main_Pathway,0.489604701742,biocarta
biocarta_influence_of_ras_and_rho_proteins_on_g1_to_s_transition_Pathway_(Pathway_protein_ubiquitination_of_CHUK),-0.00261010560401,biocarta
biocarta_influence_of_ras_and_rho_proteins_on_g1_to_s_transition_Main_Pathway,0.963443583819,biocarta
biocarta_induction_of_apoptosis_through_dr3_and_dr4_5_death_receptors_Pathway_(Pathway_degradation_of_CASP3_CASP10_CASP10),-2.31682191518,biocarta
biocarta_induction_of_apoptosis_through_dr3_and_dr4_5_death_receptors_Pathway_(apoptosis),-2.98036444834,biocarta
biocarta_induction_of_apoptosis_through_dr3_and_dr4_5_death_receptors_Main_Pathway,-3.18709239452,biocarta
