Pathway,0,Database
biocarta_y_branching_of_actin_filaments_Main_Pathway,0.994433560649,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_survival),-0.84401281998,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_proliferation),-0.84401281998,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(actin_filament_organization),0.803958134902,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Main_Pathway,0.96805171016,biocarta
biocarta_pelp1_modulation_of_estrogen_receptor_activity_Main_Pathway,-0.218223977115,biocarta
biocarta_pdgf_signaling_Main_Pathway,1.08271513908,biocarta
biocarta_p53_signaling_Main_Pathway,-0.0941709961487,biocarta
biocarta_p38_mapk_signaling_Main_Pathway,2.29284756039,biocarta
biocarta_oxidative_stress_induced_gene_expression_via_nrf2_Main_Pathway,0.74312727789,biocarta
biocarta_overview_of_telomerase_rna_component_gene_hterc_transcriptional_regulation_Main_Pathway,0.398708358417,biocarta
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(removal_of_superoxide_radicals),0.341267355871,biocarta
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(DNA_fragmentation_during_apoptosis),0.341267355871,biocarta
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Main_Pathway,0.341267355871,biocarta
biocarta_nuclear_receptors_coordinate_the_activities_of_chromatin_remodeling_complexes_and_coactivators_to_facilitate_initiation_of_transcription_in_carcinoma_cells_Main_Pathway,-0.349049767129,biocarta
biocarta_no2_dependent_il_12_pathway_in_nk_cells_Pathway_(interleukin_12_biosynthetic_process),0.0,biocarta
biocarta_no2_dependent_il_12_pathway_in_nk_cells_Main_Pathway,0.0345817844981,biocarta
biocarta_nitric_oxide_signaling_Main_Pathway,0.358593959585,biocarta
biocarta_nf_kb_signaling_Pathway_(Pathway_protein_ubiquitination_of_CHUK),-0.796023641313,biocarta
biocarta_nf_kb_signaling_Main_Pathway,-1.10297233438,biocarta
biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Pathway_(Pathway_protein_ubiquitination_of_CHUK),-0.460882924502,biocarta
biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Main_Pathway,-0.432436237312,biocarta
biocarta_nfat_and_hypertrophy_of_the_heart__Main_Pathway,-0.350188137939,biocarta
biocarta_nerve_growth_factor_pathway_ngf__Main_Pathway,-0.507190439546,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(chemotaxis),0.803958134902,biocarta
biocarta_multi_step_regulation_of_transcription_by_pitx2_Main_Pathway,0.177355003875,biocarta
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(lamellipodium_assembly),0.803958134902,biocarta
biocarta_pkc_catalyzed_phosphorylation_of_inhibitory_phosphoprotein_of_myosin_phosphatase_Main_Pathway,0.2446849872,biocarta
biocarta_regulation_of_spermatogenesis_by_crem_Main_Pathway,0.0533931075757,biocarta
biocarta_regulation_of_pgc_1a_Main_Pathway,-0.32103232989,biocarta
biocarta_regulation_of_map_kinase_pathways_through_dual_specificity_phosphatases_Main_Pathway,-0.536132304666,biocarta
biocarta_regulation_of_eif_4e_and_p70s6_kinase_Main_Pathway,-0.229636015791,biocarta
biocarta_regulation_of_eif2_Main_Pathway,0.0463131368059,biocarta
biocarta_regulation_of_ck1_cdk5_by_type_1_glutamate_receptors_Main_Pathway,-1.38303809055,biocarta
biocarta_regulation_of_bad_phosphorylation_Pathway_(apoptosis),0.0,biocarta
biocarta_rb_tumor_suppressor_checkpoint_signaling_in_response_to_dna_damage_Main_Pathway,0.0177788665802,biocarta
biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Pathway_(positive_regulation_of_natural_killer_cell_mediated_cytotoxicity),-0.277933383118,biocarta
biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Main_Pathway,-1.46031289846,biocarta
