Pathway,Database,0
biocarta_y_branching_of_actin_filaments_Main_Pathway,biocarta,-3.26670105678
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_survival),biocarta,-0.641659916689
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_proliferation),biocarta,-0.641659916689
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(actin_filament_organization),biocarta,-2.13448345164
biocarta_phospholipids_as_signalling_intermediaries_Main_Pathway,biocarta,-8.00430602084
biocarta_pelp1_modulation_of_estrogen_receptor_activity_Main_Pathway,biocarta,1.49738221864
biocarta_pdgf_signaling_Main_Pathway,biocarta,-8.42900825501
biocarta_p53_signaling_Main_Pathway,biocarta,0.724275062482
biocarta_p38_mapk_signaling_Main_Pathway,biocarta,-1.76038333029
biocarta_oxidative_stress_induced_gene_expression_via_nrf2_Main_Pathway,biocarta,-3.09711512923
biocarta_overview_of_telomerase_rna_component_gene_hterc_transcriptional_regulation_Main_Pathway,biocarta,-0.186864547431
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(removal_of_superoxide_radicals),biocarta,1.90615973373
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(DNA_fragmentation_during_apoptosis),biocarta,1.90615973373
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Main_Pathway,biocarta,1.90615973373
biocarta_nuclear_receptors_coordinate_the_activities_of_chromatin_remodeling_complexes_and_coactivators_to_facilitate_initiation_of_transcription_in_carcinoma_cells_Main_Pathway,biocarta,-1.92243956526
biocarta_no2_dependent_il_12_pathway_in_nk_cells_Pathway_(interleukin_12_biosynthetic_process),biocarta,0.0
biocarta_no2_dependent_il_12_pathway_in_nk_cells_Main_Pathway,biocarta,-1.03124832859
biocarta_nitric_oxide_signaling_Main_Pathway,biocarta,-1.03338354578
biocarta_nf_kb_signaling_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta,-4.46394187833
biocarta_nf_kb_signaling_Main_Pathway,biocarta,-6.57853749767
biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta,-0.689177010208
biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Main_Pathway,biocarta,-2.41583447531
biocarta_nfat_and_hypertrophy_of_the_heart__Main_Pathway,biocarta,-4.85380061584
biocarta_nerve_growth_factor_pathway_ngf__Main_Pathway,biocarta,-3.94931519055
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(chemotaxis),biocarta,-2.13448345164
biocarta_multi_step_regulation_of_transcription_by_pitx2_Main_Pathway,biocarta,1.84034449421
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(lamellipodium_assembly),biocarta,-2.2295489454
biocarta_pkc_catalyzed_phosphorylation_of_inhibitory_phosphoprotein_of_myosin_phosphatase_Main_Pathway,biocarta,-2.06709890564
biocarta_regulation_of_spermatogenesis_by_crem_Main_Pathway,biocarta,1.32297486439
biocarta_regulation_of_pgc_1a_Main_Pathway,biocarta,-2.71165936704
biocarta_regulation_of_map_kinase_pathways_through_dual_specificity_phosphatases_Main_Pathway,biocarta,-0.0503165215099
biocarta_regulation_of_eif_4e_and_p70s6_kinase_Main_Pathway,biocarta,-4.4781577227
biocarta_regulation_of_eif2_Main_Pathway,biocarta,0.0948633148024
biocarta_regulation_of_ck1_cdk5_by_type_1_glutamate_receptors_Main_Pathway,biocarta,0.862406400343
biocarta_regulation_of_bad_phosphorylation_Pathway_(apoptosis),biocarta,-0.454137042165
biocarta_rb_tumor_suppressor_checkpoint_signaling_in_response_to_dna_damage_Main_Pathway,biocarta,1.75792289836
biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Pathway_(positive_regulation_of_natural_killer_cell_mediated_cytotoxicity),biocarta,0.615942321718
biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Main_Pathway,biocarta,3.35706972269
biocarta_rac1_cell_motility_signaling_Pathway_(phosphatidic_acid_metabolic_process),biocarta,1.33171010887
biocarta_rac1_cell_motility_signaling_Pathway_(actin_filament_organization),biocarta,2.16528193032
biocarta_rac1_cell_motility_signaling_Pathway_(actin_filament_depolymerization),biocarta,1.02945370475
biocarta_rac1_cell_motility_signaling_Main_Pathway,biocarta,0.059097620969
biocarta_pten_dependent_cell_cycle_arrest_and_apoptosis_Pathway_(cell_survival),biocarta,-1.44471961011
