Pathway,Database,0
biocarta_y_branching_of_actin_filaments_Main_Pathway,biocarta,-4.26283041115
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_survival),biocarta,0.335758990412
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(cell_proliferation),biocarta,0.335758990412
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(actin_filament_organization),biocarta,-1.20231614176
biocarta_phospholipids_as_signalling_intermediaries_Main_Pathway,biocarta,-3.96636698496
biocarta_pelp1_modulation_of_estrogen_receptor_activity_Main_Pathway,biocarta,1.84050146817
biocarta_pdgf_signaling_Main_Pathway,biocarta,6.07885857925
biocarta_p53_signaling_Main_Pathway,biocarta,-5.05369276705
biocarta_p38_mapk_signaling_Main_Pathway,biocarta,6.28398127593
biocarta_oxidative_stress_induced_gene_expression_via_nrf2_Main_Pathway,biocarta,4.22270061465
biocarta_overview_of_telomerase_rna_component_gene_hterc_transcriptional_regulation_Main_Pathway,biocarta,0.682671821345
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(removal_of_superoxide_radicals),biocarta,-0.163523947101
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Pathway_(DNA_fragmentation_during_apoptosis),biocarta,-0.163523947101
biocarta_opposing_roles_of_aif_in_apoptosis_and_cell_survival_Main_Pathway,biocarta,-0.163523947101
biocarta_nuclear_receptors_coordinate_the_activities_of_chromatin_remodeling_complexes_and_coactivators_to_facilitate_initiation_of_transcription_in_carcinoma_cells_Main_Pathway,biocarta,2.16942989032
biocarta_no2_dependent_il_12_pathway_in_nk_cells_Pathway_(interleukin_12_biosynthetic_process),biocarta,0.0
biocarta_no2_dependent_il_12_pathway_in_nk_cells_Main_Pathway,biocarta,2.77538968696
biocarta_nitric_oxide_signaling_Main_Pathway,biocarta,-1.07555819617
biocarta_nf_kb_signaling_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta,2.60891495427
biocarta_nf_kb_signaling_Main_Pathway,biocarta,5.34313141828
biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Pathway_(Pathway_protein_ubiquitination_of_CHUK),biocarta,0.178665698115
biocarta_nfkb_activation_by_nontypeable_hemophilus_influenzae_Main_Pathway,biocarta,3.29633311009
biocarta_nfat_and_hypertrophy_of_the_heart__Main_Pathway,biocarta,1.27074022915
biocarta_nerve_growth_factor_pathway_ngf__Main_Pathway,biocarta,3.519737581
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(chemotaxis),biocarta,-1.20231614176
biocarta_multi_step_regulation_of_transcription_by_pitx2_Main_Pathway,biocarta,3.81015992982
biocarta_phospholipids_as_signalling_intermediaries_Pathway_(lamellipodium_assembly),biocarta,-0.45652140947
biocarta_pkc_catalyzed_phosphorylation_of_inhibitory_phosphoprotein_of_myosin_phosphatase_Main_Pathway,biocarta,2.59750324703
biocarta_regulation_of_spermatogenesis_by_crem_Main_Pathway,biocarta,-0.546073428532
biocarta_regulation_of_pgc_1a_Main_Pathway,biocarta,-0.107598884785
biocarta_regulation_of_map_kinase_pathways_through_dual_specificity_phosphatases_Main_Pathway,biocarta,-2.34274297928
biocarta_regulation_of_eif_4e_and_p70s6_kinase_Main_Pathway,biocarta,0.836431774598
biocarta_regulation_of_eif2_Main_Pathway,biocarta,0.697415503247
biocarta_regulation_of_ck1_cdk5_by_type_1_glutamate_receptors_Main_Pathway,biocarta,0.391372493571
biocarta_regulation_of_bad_phosphorylation_Pathway_(apoptosis),biocarta,0.368635732548
biocarta_rb_tumor_suppressor_checkpoint_signaling_in_response_to_dna_damage_Main_Pathway,biocarta,-0.0896872186547
biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Pathway_(positive_regulation_of_natural_killer_cell_mediated_cytotoxicity),biocarta,0.0727904730842
biocarta_ras_independent_pathway_in_nk_cell_mediated_cytotoxicity_Main_Pathway,biocarta,4.62221940261
biocarta_rac1_cell_motility_signaling_Pathway_(phosphatidic_acid_metabolic_process),biocarta,-2.43310161338
